age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_sleep_ratio,active_hours,bug_commit_ratio,burnout_encoded
38,9,11.57,4.68,4,5,25,4,15.76,1.49,53.3,Medium,2.4205,13.06,0.1992,2
30,12,6.66,6.18,5,6,16,3,10.17,0.42,23.01,Low,1.0605,7.08,0.3727,1
32,16,12.9,8.83,6,6,18,9,14.28,0.03,73.97,High,1.4446,12.93,0.3315,0
32,6,13.79,4.98,5,3,8,5,16.96,1.14,52.92,Medium,2.7146,14.93,0.3704,2
32,2,8.94,4.17,5,12,24,1,13.48,1.63,67.77,Medium,2.0937,10.57,0.4979,2
20,19,13.37,6.14,7,14,5,0,17.84,0.87,86.67,High,2.1426,14.24,2.7451,0
27,12,4.01,6.89,7,17,18,6,12.01,1.14,54.63,Medium,0.5737,5.15,0.9392,2
31,18,12.94,5.49,2,17,7,3,17.92,0.84,94.53,High,2.3148,13.78,2.3944,0
38,6,7.11,6.71,4,6,5,6,8.53,1.03,50.02,Medium,1.0441,8.14,1.1765,2
31,8,8.98,8.77,3,9,16,5,10.02,1.77,29.97,Low,1.0124,10.75,0.559,1
27,18,6.28,5.56,3,15,5,8,10.38,0.96,50.87,Medium,1.1095,7.24,2.9412,2
27,12,7.17,5.55,5,7,12,9,8.73,0.01,57.02,Medium,1.269,7.18,0.5785,2
40,7,6.13,6.41,5,18,20,5,11.02,1.6,57.13,Medium,0.9416,7.73,0.8955,2
31,1,12.99,4.01,7,5,28,6,15.39,1.46,100.0,High,3.1606,14.45,0.1779,0
35,17,5.02,7.08,3,9,14,8,6.87,1.8,37.35,Medium,0.6992,6.82,0.6383,2
20,17,5.43,8.99,4,18,11,9,7.58,0.57,60.37,Medium,0.5974,6.0,1.6216,2
32,10,12.62,5.46,7,13,6,5,12.01,1.01,100.0,High,2.2698,13.63,2.1311,0
26,0,7.99,7.15,6,19,5,6,10.71,1.2,76.12,High,1.1021,9.19,3.7255,0
24,13,5.69,6.46,2,5,16,7,7.46,0.69,41.27,Medium,0.8674,6.38,0.3106,2
27,15,9.11,7.02,4,3,27,3,13.35,1.69,47.16,Medium,1.2795,10.8,0.1107,2
44,10,8.17,6.24,4,19,7,4,9.42,1.4,73.23,High,1.2886,9.57,2.6761,0
33,0,6.19,6.65,0,14,5,3,10.53,1.47,29.06,Low,0.917,7.66,2.7451,1
42,6,11.21,6.72,2,4,28,5,13.31,1.62,34.85,Low,1.6437,12.83,0.1423,1
32,15,8.98,4.88,3,15,18,5,13.29,0.52,75.13,High,1.8032,9.5,0.8287,0
34,13,5.0,7.85,3,6,20,6,7.52,1.49,13.95,Low,0.6289,6.49,0.2985,1
42,14,13.25,6.46,5,1,22,1,16.53,1.02,54.28,Medium,2.0198,14.27,0.0452,2
36,13,9.58,5.35,5,12,8,5,13.76,1.68,62.09,Medium,1.7578,11.26,1.4815,2
34,10,6.5,8.69,2,1,19,1,11.46,0.98,0.0,Low,0.7395,7.48,0.0524,1
39,10,6.06,4.06,5,8,27,9,8.28,1.01,63.82,Medium,1.4567,7.07,0.2952,2
37,18,5.36,7.63,0,19,29,4,8.58,0.2,55.77,Medium,0.6934,5.56,0.6529,2
37,16,8.25,5.91,2,4,15,0,11.11,1.7,0.11,Low,1.3727,9.95,0.2649,1
21,5,5.36,6.61,7,2,17,2,10.36,1.07,11.77,Low,0.7988,6.43,0.117,1
23,10,8.16,5.46,7,1,18,3,12.4,1.19,15.67,Low,1.4676,9.35,0.0552,1
20,16,5.49,5.61,7,13,6,3,8.08,0.24,18.96,Low,0.9615,5.73,2.1311,1
23,8,10.57,4.08,5,7,7,1,13.48,1.2,58.01,Medium,2.5287,11.77,0.9859,2
37,17,11.85,7.65,6,19,20,7,13.83,0.08,86.07,High,1.529,11.93,0.9453,0
24,16,9.5,7.55,1,11,18,5,13.52,1.85,54.71,Medium,1.2418,11.35,0.6077,2
38,11,10.8,7.27,0,16,0,8,15.18,1.73,60.26,Medium,1.4654,12.53,160.0,2
34,4,13.38,8.39,2,15,25,5,18.24,0.39,86.26,High,1.576,13.77,0.5976,0
27,10,10.38,8.51,1,5,12,2,13.64,1.19,32.8,Low,1.2056,11.57,0.4132,1
39,3,7.64,6.78,7,5,0,1,11.32,1.02,22.68,Low,1.1105,8.66,50.0,1
36,3,8.49,7.42,7,17,10,8,11.27,1.61,71.68,High,1.129,10.1,1.6832,0
20,2,12.61,4.05,4,1,1,2,16.05,1.51,57.04,Medium,3.0386,14.12,0.9091,2
31,16,5.31,8.23,0,7,20,5,7.7,1.99,17.98,Low,0.6375,7.3,0.3483,1
38,6,7.26,8.08,4,13,2,9,11.21,0.7,75.11,High,0.8875,7.96,6.1905,0
34,3,9.77,4.1,7,1,12,1,10.86,0.25,52.34,Medium,2.3262,10.02,0.0826,2
28,12,10.76,6.71,1,16,6,6,11.87,1.15,72.75,High,1.58,11.91,2.623,0
26,11,11.63,8.53,3,9,1,0,15.49,1.02,52.61,Medium,1.3476,12.65,8.1818,2
21,0,7.18,4.91,7,17,1,8,11.9,0.57,82.86,High,1.4331,7.75,15.4545,0
28,18,5.46,5.76,3,5,2,0,8.99,0.47,53.745000000000005,Low,0.9317,5.93,2.381,1
29,19,13.55,5.66,5,16,12,8,17.46,1.6,93.78,High,2.3524,15.15,1.3223,0
21,17,4.76,5.78,3,17,11,0,9.06,1.51,36.99,Medium,0.8095,6.27,1.5315,2
38,10,4.96,4.21,4,13,0,0,7.41,0.41,31.49,Low,1.1508,5.37,130.0,1
30,19,8.95,6.46,0,9,17,7,10.38,1.74,55.17,Medium,1.3643,10.69,0.5263,2
32,2,12.19,5.47,4,3,4,0,16.92,0.27,51.37,Medium,2.1885,12.46,0.7317,2
29,16,11.75,8.33,4,17,14,7,16.5,0.22,93.75,High,1.3938,11.97,1.2057,0
33,11,13.38,5.76,7,10,26,2,16.15,0.7,82.73,High,2.2833,14.08,0.3831,0
37,9,5.42,6.24,7,15,9,3,7.29,1.77,38.53,Medium,0.8549,7.19,1.6484,2
38,7,7.76,5.9,3,3,5,1,12.33,1.39,12.16,Low,1.2933,9.15,0.5882,1
41,14,6.82,4.6,4,18,17,5,10.65,0.79,81.13,High,1.4511,7.61,1.0526,0
28,4,12.61,8.95,1,5,14,6,13.64,0.31,51.49,Medium,1.3934,12.92,0.3546,2
44,3,8.88,8.13,2,7,13,9,10.31,1.43,63.7,Medium,1.079,10.31,0.5344,2
26,19,4.27,6.7,2,17,23,2,9.2,1.2,6.33,Low,0.6279,5.47,0.7359,1
22,18,11.08,6.38,2,18,15,8,12.23,1.98,85.79,High,1.7099,13.06,1.1921,0
39,3,7.89,7.25,5,17,3,2,10.02,1.53,61.36,Medium,1.0735,9.42,5.4839,2
25,14,9.31,5.63,7,15,18,6,12.5,0.2,85.9,High,1.6248,9.51,0.8287,0
40,16,12.94,4.25,6,6,20,3,14.68,1.46,75.52,High,2.9747,14.4,0.2985,0
21,11,6.57,6.02,6,16,29,4,8.5,0.51,67.94,Medium,1.0735,7.08,0.5498,2
25,2,6.4,8.92,3,2,7,8,8.81,1.92,28.99,Low,0.7095,8.32,0.2817,1
22,9,6.63,4.91,6,14,24,2,8.71,0.04,65.34,Medium,1.3234,6.67,0.5809,2
35,14,7.38,6.64,3,3,0,2,12.01,0.48,38.23,Medium,1.095,7.86,30.0,2
27,9,5.07,4.04,2,15,19,8,8.07,1.0,57.46,Medium,1.2246,6.07,0.7853,2
21,17,10.97,4.61,7,13,21,8,13.08,0.16,100.0,High,2.3291,11.13,0.6161,0
36,0,6.07,6.94,0,16,21,3,8.32,0.69,29.8,Low,0.8622,6.76,0.7583,1
28,2,13.26,5.49,5,8,12,0,14.42,0.99,74.97,High,2.3721,14.25,0.6612,0
31,11,6.16,8.53,2,6,8,5,7.36,0.89,12.17,Low,0.7138,7.05,0.7407,1
22,0,6.56,6.03,7,13,0,8,10.43,0.92,90.49,High,1.0701,7.48,130.0,0
30,2,6.97,5.04,4,11,14,5,8.42,1.76,53.88,Medium,1.356,8.73,0.7801,2
20,2,11.69,6.46,7,16,28,4,14.59,1.01,91.35,High,1.782,12.7,0.5694,0
42,4,8.28,7.97,6,8,14,9,12.65,1.88,38.59,Medium,1.026,10.16,0.5674,2
32,10,12.19,4.1,2,11,13,2,14.66,0.3,83.59,High,2.9024,12.49,0.8397,0
32,0,11.85,6.53,6,11,4,2,14.23,0.56,73.15,High,1.7873,12.41,2.6829,0
24,3,13.29,7.87,2,7,25,1,17.78,1.31,56.78,Medium,1.6675,14.6,0.2789,2
40,3,11.57,4.52,6,9,16,6,16.03,0.57,75.39,High,2.5043,12.14,0.559,0
36,16,4.52,8.51,0,9,5,8,9.04,0.69,26.12,Low,0.525,5.21,1.7647,1
44,13,12.37,5.32,3,4,8,5,15.66,1.8,62.38,Medium,2.2823,14.17,0.4938,2
42,17,13.38,4.85,7,19,19,9,18.19,1.08,100.0,High,2.703,14.46,0.9948,0
43,0,13.94,6.95,6,0,25,0,18.22,0.67,53.28,Medium,1.9773,14.61,0.0,2
44,15,5.25,4.88,3,8,25,5,7.91,1.55,37.63,Medium,1.0542,6.8,0.3187,2
25,2,10.13,7.4,4,14,24,7,13.65,0.14,72.39,High,1.3507,10.27,0.5809,0
40,8,5.99,6.45,2,1,18,7,7.48,1.13,23.11,Low,0.9145,7.12,0.0552,1
41,3,6.63,4.55,1,3,26,9,9.84,0.2,41.48,Medium,1.4258,6.83,0.1149,2
30,4,11.46,6.46,4,3,22,2,13.51,0.35,68.88,Medium,1.747,11.81,0.1357,2
37,10,13.78,7.37,6,2,20,0,15.91,0.12,58.22,Medium,1.8447,13.9,0.0995,2
23,8,9.95,6.73,3,15,25,4,11.45,1.8,79.39,High,1.4568,11.75,0.5976,0
22,2,12.51,5.87,0,7,16,5,14.94,0.1,57.17,Medium,2.0955,12.61,0.4348,2
32,5,8.98,4.67,6,6,6,9,7.02,1.03,46.74,Medium,1.8826,10.01,0.9836,2
42,10,4.37,7.54,3,11,7,8,7.77,1.02,36.98,Medium,0.572,5.39,1.5493,2
28,8,9.97,8.07,3,11,14,1,12.19,0.77,48.68,Medium,1.2203,10.74,0.7801,2
40,14,7.89,4.63,6,3,5,0,12.06,0.99,36.02,Medium,1.6681,8.88,0.5882,2
25,2,12.9,6.47,0,14,0,6,15.98,0.9,68.75,Medium,1.9635,13.8,140.0,2
31,0,7.02,6.42,2,5,8,1,10.57,1.5,23.68,Low,1.0767,8.52,0.6173,1
21,19,8.32,5.75,2,2,6,1,10.43,1.82,23.18,Low,1.4222,10.14,0.3279,1
22,18,8.98,7.95,6,6,29,2,13.54,0.6,44.55,Medium,1.1155,9.58,0.2062,2
22,13,6.73,4.5,6,5,21,3,10.23,0.05,57.92,Medium,1.463,6.78,0.237,2
31,16,13.08,5.03,6,0,19,6,17.53,1.79,75.81,High,2.5497,14.87,0.0,0
34,13,8.65,4.01,3,7,18,5,10.29,1.96,53.66,Medium,2.1046,10.61,0.3867,2
28,16,8.24,5.86,6,0,3,5,10.76,0.87,43.8,Medium,1.3826,9.11,0.0,2
42,13,12.5,5.46,4,15,0,6,13.95,0.91,100.0,High,2.2482,13.41,150.0,0
27,11,7.12,8.33,1,2,8,2,8.98,0.29,10.93,Low,0.8446,7.41,0.2469,1
30,15,12.17,7.73,6,1,1,2,14.75,0.95,47.1,Medium,1.5543,13.12,0.9091,2
35,0,5.22,4.42,4,5,15,1,9.8,0.61,32.18,Low,1.1549,5.83,0.3311,1
44,12,5.83,7.7,5,7,1,4,9.06,1.99,19.46,Low,0.7474,7.82,6.3636,1
41,5,13.51,7.38,4,6,2,6,15.83,0.37,74.8,High,1.8061,13.88,2.8571,0
23,16,12.42,5.41,3,6,13,2,16.41,0.76,47.85,Medium,2.2541,13.18,0.458,2
20,11,7.88,4.08,3,18,12,6,8.96,1.23,89.27,High,1.8852,9.11,1.4876,0
43,18,10.38,4.58,1,17,16,7,12.86,0.69,99.76,High,2.2179,11.07,1.0559,0
26,5,13.43,5.25,1,2,9,2,16.83,0.95,41.27,Medium,2.5103,14.38,0.2198,2
21,6,6.12,8.08,1,10,2,0,9.45,1.95,22.11,Low,0.7482,8.07,4.7619,1
43,0,4.59,6.33,3,10,3,2,8.02,1.02,34.21,Low,0.7138,5.61,3.2258,1
24,0,9.37,8.59,3,2,24,5,11.22,1.82,31.59,Low,1.0783,11.19,0.083,1
26,4,5.43,7.95,4,0,4,0,7.78,0.09,6.12,Low,0.6745,5.52,0.0,1
23,5,5.87,5.44,3,9,10,8,10.6,0.24,60.12,Medium,1.0596,6.11,0.8911,2
24,15,12.92,8.23,5,1,5,2,17.82,1.89,27.09,Low,1.551,14.81,0.1961,1
43,15,4.07,4.58,2,16,28,2,6.32,0.26,65.77,Medium,0.8697,4.33,0.5694,2
20,13,12.17,4.18,2,8,0,6,15.75,1.47,53.09,Medium,2.8435,13.64,80.0,2
20,0,9.17,7.04,1,17,18,6,11.14,0.89,52.62,Medium,1.2843,10.06,0.9392,2
32,12,9.59,5.71,3,19,29,5,12.06,0.81,90.67,High,1.6506,10.4,0.6529,0
39,19,10.72,5.65,5,8,6,6,14.89,1.32,77.58,High,1.8643,12.04,1.3115,0
38,9,8.31,7.44,7,10,22,4,11.31,1.46,67.53,Medium,1.1021,9.77,0.4525,2
29,9,5.16,8.25,2,16,9,7,9.56,1.86,41.54,Medium,0.618,7.02,1.7582,2
37,8,5.03,5.61,4,13,28,9,8.54,0.51,51.93,Medium,0.8809,5.54,0.4626,2
22,12,11.54,5.63,7,17,11,1,15.06,1.4,79.83,High,2.014,12.94,1.5315,0
30,2,6.21,6.67,0,17,11,4,7.35,0.68,55.49,Medium,0.9173,6.89,1.5315,2
34,17,4.28,7.27,6,11,28,8,8.28,1.44,36.17,Medium,0.5807,5.72,0.3915,2
30,19,13.8,5.01,4,17,0,3,18.71,0.28,53.745000000000005,High,2.7006,14.08,170.0,0
36,1,13.8,8.56,0,7,8,7,16.69,0.92,65.48,Medium,1.5935,14.72,0.8642,2
36,16,7.78,7.27,5,7,16,2,9.41,0.37,53.745000000000005,Low,1.0556,8.15,0.4348,1
25,18,4.26,7.13,4,7,22,5,9.17,0.67,24.69,Low,0.5892,4.93,0.3167,1
24,12,11.27,8.52,2,9,11,7,13.43,1.43,71.94,High,1.3074,12.7,0.8108,0
27,12,12.31,8.54,3,14,27,8,14.95,0.47,88.87,High,1.4248,12.78,0.5166,0
21,0,5.25,4.68,0,7,1,6,6.56,1.37,28.18,Low,1.0983,6.62,6.3636,1
35,1,5.35,4.73,3,13,8,5,6.79,1.02,44.7,Medium,1.1077,6.37,1.6049,2
39,0,12.22,7.81,5,12,11,5,14.09,0.18,85.01,High,1.5449,12.4,1.0811,0
43,4,13.22,8.78,6,7,14,5,16.41,0.77,57.03,Medium,1.4887,13.99,0.4965,2
31,2,11.91,7.33,6,16,24,9,15.14,1.74,83.47,High,1.603,13.65,0.6639,0
25,6,6.01,6.06,3,18,24,8,9.43,1.98,65.3,Medium,0.9756,7.99,0.7469,2
20,12,8.12,6.46,2,5,3,2,12.01,0.74,18.47,Low,1.2378,8.86,1.6129,1
23,17,10.01,5.14,5,16,21,3,12.99,0.11,92.95,High,1.9103,10.12,0.7583,0
36,6,5.6,8.99,7,3,28,2,9.81,0.26,6.21,Low,0.6161,5.86,0.1068,1
32,0,6.11,6.16,6,6,11,8,10.85,1.58,44.82,Medium,0.976,7.69,0.5405,2
37,4,6.83,8.66,1,16,17,4,8.91,1.31,30.28,Low,0.7797,8.14,0.9357,1
24,16,9.1,6.15,1,9,2,9,10.62,0.57,95.68,High,1.456,9.67,4.2857,0
43,7,9.11,8.64,0,5,21,7,11.81,0.78,27.53,Low,1.0423,9.89,0.237,1
43,14,12.14,5.68,2,9,0,7,13.25,1.62,92.06,High,2.1003,13.76,90.0,0
22,19,11.53,7.8,3,17,22,8,16.06,0.83,87.13,High,1.4595,12.36,0.7692,0
30,3,13.14,8.76,4,6,17,9,15.1,1.51,68.26,Medium,1.4831,14.65,0.3509,2
32,1,12.33,7.23,7,13,23,6,15.53,1.02,66.92,Medium,1.6821,13.35,0.5628,2
23,4,6.54,7.39,4,13,20,2,8.0,1.45,52.55,Medium,0.8732,7.99,0.6468,2
33,0,7.31,4.51,5,9,22,4,10.52,0.93,58.94,Medium,1.5857,8.24,0.4072,2
41,4,9.0,6.37,0,8,7,2,10.16,1.02,23.88,Low,1.391,10.02,1.1268,1
30,5,4.14,8.43,0,9,18,1,8.22,1.2,0.0,Low,0.4853,5.34,0.4972,1
29,1,13.04,5.2,0,1,21,2,17.86,1.02,31.36,Low,2.4604,14.06,0.0474,1
38,0,4.44,7.94,2,2,27,9,6.67,0.93,13.01,Low,0.5522,5.37,0.0738,1
37,3,7.22,7.38,4,15,24,8,9.25,0.53,64.79,Medium,0.9652,7.75,0.6224,2
25,6,9.69,5.11,5,9,3,8,12.48,1.97,86.53,High,1.8599,11.66,2.9032,0
34,0,9.18,5.41,7,10,25,7,12.66,1.81,95.13,High,1.6661,10.99,0.3984,0
40,0,10.54,6.14,2,9,22,6,12.3,1.05,68.22,Medium,1.6891,11.59,0.4072,2
29,7,9.28,4.63,5,11,15,0,13.49,0.07,43.96,Medium,1.9619,9.35,0.7285,2
24,19,6.29,8.57,2,13,16,8,8.08,0.34,72.76,High,0.7255,6.63,0.8075,0
24,15,6.01,7.7,7,8,27,9,7.03,1.71,29.98,Low,0.7705,7.72,0.2952,1
29,12,13.07,5.82,7,12,22,1,16.17,1.86,82.36,High,2.2078,14.93,0.543,0
24,17,6.64,5.5,3,5,8,5,8.1,0.32,41.26,Medium,1.1857,6.96,0.6173,2
22,19,6.81,7.45,2,10,25,9,10.6,1.47,60.23,Medium,0.902,8.28,0.3984,2
42,9,8.13,6.12,2,0,7,5,9.8,1.25,18.37,Low,1.3071,9.38,0.0,1
25,11,5.39,5.15,7,14,19,5,9.66,0.61,70.65,High,1.0267,6.0,0.733,0
23,0,9.07,6.15,3,6,18,7,11.95,0.87,69.91,Medium,1.4512,9.94,0.3315,2
37,9,10.65,8.36,1,10,6,7,13.92,1.35,60.16,Medium,1.2589,12.0,1.6393,2
28,8,11.86,4.34,3,16,28,9,13.61,0.2,100.0,High,2.6712,12.06,0.5694,0
36,2,11.11,6.46,0,4,11,1,12.7,0.38,51.49,Medium,1.6936,11.49,0.3604,2
32,10,5.48,8.81,6,8,0,6,9.01,0.07,51.23,Medium,0.615,5.55,80.0,2
34,8,8.56,4.07,1,15,23,1,10.58,1.8,47.86,Medium,2.0528,10.36,0.6494,2
39,9,4.39,8.45,6,10,29,0,6.93,1.15,8.05,Low,0.5135,5.54,0.3436,1
36,18,4.18,5.87,7,16,27,7,7.1,1.05,52.72,Medium,0.7002,5.23,0.5904,2
32,15,8.4,4.95,4,5,16,8,10.32,1.41,34.68,Low,1.6634,9.81,0.3106,1
35,17,6.53,4.07,4,14,22,6,10.71,1.98,75.8,High,1.5659,8.51,0.6335,0
23,2,11.24,4.86,5,8,25,6,13.97,0.27,76.57,High,2.2661,11.51,0.3187,0
24,1,12.95,4.13,2,11,23,3,17.62,0.59,75.84,High,3.0615,13.54,0.4762,0
24,0,11.61,5.68,1,18,21,6,12.01,1.81,86.66,High,2.0087,13.42,0.8531,0
28,17,4.48,4.22,4,17,4,3,6.14,0.82,45.79,Medium,1.037,5.3,4.1463,2
36,8,7.72,7.46,3,15,24,8,9.41,1.59,69.79,Medium,1.0212,9.31,0.6224,2
32,12,6.73,8.09,3,7,19,4,9.64,0.41,27.46,Low,0.8217,7.14,0.3665,1
21,1,7.86,8.44,0,18,6,6,10.96,0.99,43.11,Medium,0.9204,8.85,2.9508,2
32,6,5.6,6.75,6,4,21,7,7.96,0.25,46.8,Medium,0.8175,5.85,0.1896,2
41,15,4.98,8.73,0,11,25,4,7.23,0.83,11.14,Low,0.564,5.81,0.4382,1
40,18,9.21,4.03,7,5,21,0,11.94,0.52,50.62,Medium,2.23,9.73,0.237,2
42,14,11.2,4.67,1,11,26,3,14.96,1.1,74.17,High,2.348,12.3,0.4215,0
38,10,11.02,5.47,4,14,11,2,12.36,1.56,73.91,High,1.9785,12.58,1.2613,0
22,0,8.51,7.95,6,9,4,6,12.35,1.88,50.43,Medium,1.0571,10.39,2.1951,2
29,6,9.22,8.43,5,16,1,5,13.92,0.57,62.14,Medium,1.0809,9.79,14.5455,2
21,19,9.16,7.09,2,6,3,5,13.21,1.49,42.67,Medium,1.274,10.65,1.9355,2
32,7,10.92,5.92,3,6,16,1,12.69,1.77,36.83,Medium,1.814,12.69,0.3727,2
38,9,4.48,7.33,7,10,24,5,5.83,0.25,46.1,Medium,0.603,4.73,0.4149,2
36,4,11.1,4.9,1,1,24,7,14.06,1.17,51.69,Medium,2.22,12.27,0.0415,2
40,8,9.82,6.29,6,1,7,4,14.65,1.22,53.745000000000005,Medium,1.5368,11.04,0.1408,2
33,0,8.98,6.54,1,13,19,8,10.26,0.54,42.97,Medium,1.3524,9.52,0.6806,2
31,1,4.49,4.52,5,17,4,1,7.74,0.05,56.29,Medium,0.9719,4.54,4.1463,2
40,18,5.09,4.17,6,15,16,6,6.66,0.51,60.78,Medium,1.192,5.6,0.9317,2
31,13,9.25,7.75,1,10,19,5,13.11,1.17,35.47,Medium,1.1783,10.42,0.5236,2
30,19,11.58,6.67,0,8,3,5,15.83,0.39,55.09,Medium,1.7105,11.97,2.5806,2
26,9,7.35,5.66,5,6,20,3,12.09,0.57,50.4,Medium,1.276,7.92,0.2985,2
23,8,7.79,6.19,3,3,17,9,11.24,1.42,51.89,Medium,1.2385,9.21,0.1754,2
38,9,13.34,8.79,6,15,17,8,16.4,0.8,71.17,High,1.5006,14.14,0.8772,0
20,5,6.13,5.92,7,13,27,5,9.61,0.13,54.38,Medium,1.0183,6.26,0.4797,2
43,16,8.98,4.52,0,10,17,7,9.81,0.8,58.51,Medium,1.9437,9.78,0.5848,2
22,5,7.43,6.32,0,7,15,7,10.94,2.0,49.43,Medium,1.1573,9.43,0.4636,2
32,3,11.46,7.24,5,10,10,3,13.49,0.52,52.21,Medium,1.5613,11.98,0.9901,2
34,19,10.26,4.06,7,19,7,4,13.8,0.53,100.0,High,2.4663,10.79,2.6761,0
21,2,8.16,5.66,5,16,28,1,12.68,0.34,53.745000000000005,Medium,1.4167,8.5,0.5694,2
30,18,13.65,5.97,1,9,11,3,16.92,0.54,80.3,High,2.2488,14.19,0.8108,0
23,17,11.35,6.32,7,9,17,5,14.36,1.15,62.01,Medium,1.7679,12.5,0.5263,2
38,3,4.62,5.51,4,11,21,1,8.55,1.93,31.79,Low,0.8235,6.55,0.5213,1
36,7,11.45,7.33,4,0,17,1,15.09,1.22,33.16,Low,1.541,12.67,0.0,1
22,16,4.24,8.72,4,1,28,9,5.47,0.82,24.29,Low,0.4807,5.06,0.0356,1
37,4,10.5,8.57,6,17,7,6,14.4,0.78,58.72,Medium,1.2111,11.28,2.3944,2
27,12,6.1,7.32,6,6,15,9,8.73,0.05,60.81,Medium,0.8221,6.15,0.3974,2
41,0,10.96,6.53,1,15,29,4,15.72,0.01,88.99,High,1.6531,10.97,0.5155,0
44,12,7.1,8.13,2,12,16,2,11.98,1.59,53.745000000000005,Low,0.8627,8.69,0.7453,1
43,3,12.73,8.18,6,3,1,2,15.52,0.98,69.9,Medium,1.5374,13.71,2.7273,2
38,13,7.37,8.15,3,9,29,5,12.25,0.07,54.61,Medium,0.8933,7.44,0.3093,2
24,2,10.2,4.79,1,8,14,2,12.44,0.57,71.06,High,2.0859,10.77,0.5674,0
26,4,6.86,4.13,1,17,21,9,10.59,0.71,74.93,High,1.6217,7.57,0.8057,0
40,6,13.17,8.92,7,8,14,4,14.47,1.57,67.53,Medium,1.4601,14.74,0.5674,2
27,0,11.81,8.8,0,9,24,1,13.39,0.87,33.72,Low,1.327,12.68,0.3734,1
24,11,6.43,6.82,7,7,21,2,10.89,1.02,16.45,Low,0.9292,7.45,0.3318,1
36,10,13.49,8.97,4,10,23,3,18.07,1.27,54.09,Medium,1.4873,14.76,0.4329,2
24,7,7.57,7.85,5,12,27,0,10.7,0.07,42.95,Medium,0.9522,7.64,0.4428,2
23,5,10.52,6.59,1,12,6,3,12.88,1.94,38.94,Medium,1.5725,12.46,1.9672,2
41,1,11.43,5.95,2,15,0,3,14.23,0.36,75.69,High,1.8893,11.79,150.0,0
38,18,4.23,6.96,6,12,1,2,8.71,0.55,10.81,Low,0.5992,4.78,10.9091,1
40,19,13.59,6.58,3,11,3,9,15.43,1.62,85.22,High,2.0344,15.21,3.5484,0
21,19,7.44,8.97,2,14,15,8,9.62,0.38,58.02,Medium,0.8203,7.82,0.9272,2
30,13,5.9,6.45,1,15,11,2,10.04,1.02,30.65,Low,0.9008,6.92,1.3514,1
41,0,12.51,8.18,1,7,16,1,17.25,1.73,37.05,Medium,1.5109,14.24,0.4348,2
32,9,11.03,6.46,0,5,23,6,12.4,1.27,44.32,Medium,1.6814,12.3,0.2165,2
34,15,4.87,4.36,2,7,3,8,12.01,0.6,42.02,Medium,1.0919,5.47,2.2581,2
31,3,5.17,4.44,0,1,15,5,8.75,1.29,21.5,Low,1.1388,6.46,0.0662,1
41,10,11.15,7.3,5,17,6,4,13.07,1.63,57.5,Medium,1.5068,12.78,2.7869,2
40,15,4.75,5.3,2,10,22,5,8.77,0.81,10.64,Low,0.8796,5.56,0.4525,1
30,0,11.42,4.72,4,9,24,8,12.99,1.98,78.2,High,2.3693,13.4,0.3734,0
26,15,7.35,5.99,4,1,8,7,10.36,1.93,52.22,Medium,1.2069,9.28,0.1235,2
24,10,7.63,4.51,2,18,13,8,11.66,1.02,84.8,High,1.6551,8.65,1.374,0
36,8,9.06,5.41,0,19,22,7,10.83,0.19,64.55,Medium,1.6443,9.25,0.8597,2
43,8,7.61,4.44,4,19,8,0,10.46,1.4,61.38,Medium,1.6762,9.01,2.3457,2
39,8,11.83,8.85,1,19,14,7,13.31,0.54,76.54,High,1.3218,12.37,1.3475,0
28,16,13.75,5.98,6,1,20,7,15.98,1.34,68.58,Medium,2.2615,15.09,0.0498,2
33,11,9.85,8.51,3,5,25,4,11.72,0.7,53.745000000000005,Low,1.144,10.55,0.1992,1
31,12,8.46,8.86,7,16,3,5,11.48,1.44,57.86,Medium,0.9442,9.9,5.1613,2
25,7,6.23,8.55,0,11,2,1,7.79,0.73,0.42,Low,0.7202,6.96,5.2381,1
36,15,10.53,6.27,5,4,21,0,13.06,1.88,34.95,Low,1.6531,12.41,0.1896,1
38,17,10.86,7.89,6,1,9,7,12.96,0.27,59.55,Medium,1.3592,11.13,0.1099,2
38,0,10.85,4.77,5,8,26,6,14.83,0.14,70.45,High,2.2279,10.99,0.3065,0
35,0,4.27,4.47,2,1,24,3,8.07,1.56,5.37,Low,0.9344,5.83,0.0415,1
31,11,12.99,8.38,5,19,3,6,14.37,0.8,81.48,High,1.5318,13.79,6.129,0
31,5,7.38,4.16,7,13,29,1,12.19,0.93,54.55,Medium,1.7324,8.31,0.4467,2
39,8,11.44,8.86,3,14,17,1,15.42,1.87,50.3,Medium,1.2768,13.31,0.8187,2
25,4,11.6,7.36,3,1,10,6,15.06,1.18,46.77,Medium,1.555,12.78,0.099,2
42,15,10.51,6.1,1,17,18,2,13.42,1.32,70.09,High,1.6952,11.83,0.9392,0
23,17,7.95,4.71,5,11,18,5,9.66,0.04,77.25,High,1.6528,7.99,0.6077,0
25,16,10.08,7.62,0,6,17,6,14.93,1.34,37.32,Medium,1.3057,11.42,0.3509,2
30,17,4.4,6.82,3,15,12,6,5.43,0.78,42.49,Medium,0.6358,5.18,1.2397,2
20,0,11.62,7.56,0,18,24,9,15.39,0.92,75.22,High,1.517,12.54,0.7469,0
